Problem Name,Variant,Size,Optimal Value,Time (s),Result Type,Summary Value,Solution/Error
in_house_8_11,standard,85,165,0.00011819999781437218,SUBOPTIMAL,196,"[1, 4, 5, 7, 2, 8, 3, 6]"
in_house_8_12,standard,84,170,0.0002539000124670565,SUBOPTIMAL,174,"[1, 6, 5, 3, 2, 8, 4, 7]"
in_house_8_13,standard,81,126,0.00018269999418407679,SUBOPTIMAL,139,"[1, 4, 2, 8, 5, 6, 7, 3]"
in_house_8_14,standard,84,167,0.00028600002406165004,SUBOPTIMAL,169,"[1, 4, 5, 8, 3, 2, 6, 7]"
in_house_8_15,standard,81,114,0.00014349998673424125,SUBOPTIMAL,160,"[1, 4, 6, 3, 5, 7, 8, 2]"
in_house_8_16,standard,80,126,0.00012719997903332114,SUBOPTIMAL,136,"[1, 5, 8, 7, 2, 6, 4, 3]"
in_house_8_17,standard,82,116,0.0001227000029757619,SUBOPTIMAL,133,"[1, 4, 3, 8, 7, 6, 2, 5]"
in_house_8_18,standard,82,99,0.00019839999731630087,SUBOPTIMAL,140,"[1, 3, 2, 7, 8, 6, 5, 4]"
in_house_8_19,standard,83,111,0.00019799999427050352,SUBOPTIMAL,164,"[1, 5, 7, 3, 6, 8, 2, 4]"
in_house_8_2,standard,79,83,0.0002647999790497124,SUBOPTIMAL,98,"[1, 5, 3, 2, 8, 4, 7, 6]"
in_house_8_20,standard,82,167,0.00012429998605512083,SUBOPTIMAL,206,"[1, 4, 8, 7, 3, 5, 2, 6]"
in_house_8_21,standard,79,135,0.0001202999847009778,SUBOPTIMAL,172,"[1, 8, 3, 7, 5, 6, 4, 2]"
in_house_8_22,standard,79,105,0.00013040000339969993,SUBOPTIMAL,123,"[1, 3, 5, 4, 7, 6, 8, 2]"
in_house_8_23,standard,85,128,0.0001269000058528036,SUBOPTIMAL,195,"[1, 2, 8, 7, 6, 4, 5, 3]"
in_house_8_24,standard,84,202,0.00026909998268820345,SUBOPTIMAL,247,"[1, 2, 3, 8, 7, 5, 4, 6]"
in_house_8_3,standard,80,101,0.0002162999880965799,SUBOPTIMAL,124,"[1, 2, 3, 8, 7, 5, 4, 6]"
in_house_8_4,standard,82,127,0.00019099999917671084,SUBOPTIMAL,186,"[1, 6, 3, 4, 2, 5, 7, 8]"
in_house_8_5,standard,79,75,0.00012280000373721123,SUBOPTIMAL,107,"[1, 3, 7, 5, 2, 6, 4, 8]"
in_house_8_6,standard,84,147,0.0001807000080589205,SUBOPTIMAL,152,"[1, 7, 4, 5, 2, 6, 3, 8]"
in_house_8_7,standard,80,124,0.0004881999921053648,SUBOPTIMAL,165,"[1, 7, 5, 6, 8, 2, 3, 4]"
in_house_8_8,standard,83,178,0.0001689000055193901,SUBOPTIMAL,185,"[1, 3, 7, 8, 5, 6, 4, 2]"
in_house_8_9,standard,77,75,0.0002497999812476337,SUBOPTIMAL,95,"[1, 3, 4, 2, 5, 7, 8, 6]"
in_house_9_0,standard,106,173,0.00017030001617968082,SUBOPTIMAL,177,"[1, 9, 3, 2, 8, 5, 6, 4, 7]"
in_house_9_1,standard,101,94,0.00013600001693703234,SUBOPTIMAL,133,"[1, 7, 2, 5, 8, 4, 3, 9, 6]"
in_house_9_10,standard,106,258,0.00017819998902268708,SUBOPTIMAL,286,"[1, 6, 5, 9, 3, 8, 2, 4, 7]"
in_house_9_11,standard,103,113,0.0007953000022098422,SUBOPTIMAL,133,"[1, 2, 8, 6, 3, 7, 4, 5, 9]"
in_house_9_12,standard,108,237,0.00013359999866224825,SUBOPTIMAL,280,"[1, 3, 4, 7, 9, 5, 6, 8, 2]"
in_house_9_13,standard,109,221,0.00013000000035390258,SUBOPTIMAL,249,"[1, 5, 4, 3, 2, 7, 8, 9, 6]"
in_house_9_14,standard,105,159,0.0001340000017080456,SUBOPTIMAL,195,"[1, 2, 8, 4, 7, 9, 5, 3, 6]"
in_house_9_15,standard,104,152,0.00023410000721924007,SUBOPTIMAL,162,"[1, 9, 6, 5, 8, 3, 2, 4, 7]"
in_house_9_16,standard,105,116,0.00019130000146105886,SUBOPTIMAL,152,"[1, 2, 6, 3, 4, 5, 8, 7, 9]"
in_house_9_17,standard,107,209,0.00016679998952895403,SUBOPTIMAL,214,"[1, 2, 3, 6, 9, 5, 8, 4, 7]"
in_house_9_18,standard,107,221,0.00013800000306218863,SUBOPTIMAL,274,"[1, 6, 3, 7, 8, 5, 4, 2, 9]"
in_house_9_19,standard,103,145,0.00013339999713934958,SUBOPTIMAL,208,"[1, 2, 3, 9, 5, 7, 8, 6, 4]"
in_house_9_2,standard,105,161,0.00012810001499019563,SUBOPTIMAL,194,"[1, 7, 6, 3, 4, 9, 5, 8, 2]"
in_house_9_20,standard,106,178,0.0001771999814081937,SUBOPTIMAL,190,"[1, 5, 2, 8, 4, 6, 3, 9, 7]"
in_house_9_21,standard,103,114,0.00017600000137463212,SUBOPTIMAL,123,"[1, 3, 9, 8, 5, 6, 2, 7, 4]"
in_house_9_22,standard,107,205,0.00013130001025274396,SUBOPTIMAL,231,"[1, 4, 3, 9, 6, 2, 5, 8, 7]"
in_house_9_23,standard,104,129,0.00013460000627674162,SUBOPTIMAL,202,"[1, 9, 6, 7, 8, 5, 2, 4, 3]"
in_house_9_24,standard,107,146,0.00013599998783320189,SUBOPTIMAL,210,"[1, 8, 3, 9, 6, 5, 4, 7, 2]"
in_house_9_3,standard,103,108,0.00013180001405999064,SUBOPTIMAL,140,"[1, 8, 4, 9, 5, 6, 2, 7, 3]"
in_house_9_4,standard,106,238,0.00028360000578686595,SUBOPTIMAL,253,"[1, 2, 6, 8, 3, 9, 4, 5, 7]"
in_house_9_5,standard,106,156,0.00017019998631440103,SUBOPTIMAL,165,"[1, 5, 7, 2, 4, 3, 9, 8, 6]"
in_house_9_6,standard,106,166,0.0002046000154223293,SUBOPTIMAL,207,"[1, 9, 8, 5, 2, 7, 6, 4, 3]"
in_house_9_7,standard,106,161,0.000895500008482486,SUBOPTIMAL,178,"[1, 4, 2, 5, 6, 3, 8, 9, 7]"
in_house_9_8,standard,107,199,0.00019259998225606978,SUBOPTIMAL,223,"[1, 9, 4, 8, 7, 6, 5, 3, 2]"
in_house_9_9,standard,105,208,0.00013440000475384295,SUBOPTIMAL,265,"[1, 5, 2, 3, 6, 9, 4, 8, 7]"
